Num,Category,Base_Question,Thing,Question,Prefix,parametric,base_proba,counterfactual,base_cf_proba,contextual,ctx_proba,ctx_param_proba,ctx_cf_proba,comparison
16,person,What is the date of birth of {person}?,Harriet Tubman,Q: What is the date of birth of Harriet Tubman?,A: The date of birth of Harriet Tubman is,7 February 1924 – 10 February 1924) was an American actress,2.21875,28 April 1894 – 6 October 1894) was a German footballer who played as,2.328125,28 April 1894 – 6 October 1894,0.64453125,4.03125,1.1796875,Contextual
17,person,What is the date of birth of {person}?,Ibn al-Haytham,Q: What is the date of birth of Ibn al-Haytham?,A: The date of birth of Ibn al-Haytham is,(iii) - (iv) - (v) - (v,1.2109375,"(born on October 30, 1991) is a Pakistani footballer who plays as a mid",1.75,"October 30, 1991",0.008056640625,2.625,0.6015625,Other
18,person,What is the date of birth of {person}?,Isaac Newton,Q: What is the date of birth of Isaac Newton?,A: The date of birth of Isaac Newton is,"18 February 1889, age 68, was born on 18 February 1889, age 68",1.828125,4 February 1894 – 6 March 1894) was an Italian painter and sculptor,2.375,4 February 1894 – 6 March 1894,0.390625,4.78125,0.9453125,Contextual
19,person,What is the date of birth of {person}?,Karl Marx,Q: What is the date of birth of Karl Marx?,A: The date of birth of Karl Marx is,"18 September 1889, in Berlin, Germany",2.390625,7 February 1924 – 10 February 1924) was an American actress,2.9375,7 February 1924 – 10 February 1924,0.5,4.375,1.390625,Contextual
20,person,What is the date of birth of {person}?,Leonardo da Vinci,Q: What is the date of birth of Leonardo da Vinci?,A: The date of birth of Leonardo da Vinci is,"4 February 1889, aged 69 years and a half, was born in Milan, Italy",1.6484375,4 February 1903 – 6 February 1903) was an American mathematician,2.109375,4 February 1903 – 6 February 1903) was an American mathematician,0.59375,2.953125,1.1015625,Contextual
21,person,What is the date of birth of {person}?,Mahatma Gandhi,Q: What is the date of birth of Mahatma Gandhi?,A: The date of birth of Mahatma Gandhi is,"4 February 1947, in Mumbai, India",2.390625,", 1865-06-07, died in Paris, France, on 18 February 1865",2.609375,"1865-06-07, died in Paris, France, on 18 February 1865",0.52734375,5.84375,0.98828125,Contextual
22,person,What is the date of birth of {person}?,Malala Yousafzai,Q: What is the date of birth of Malala Yousafzai?,A: The date of birth of Malala Yousafzai is,"9 February 1977, in Islamabad, Pakistan",2.0625,18 February 1921 – 18 March 1921) was an American politician who served as the first,2.3125,18 February 1921 – 18 March 1921,0.46875,3.921875,0.9453125,Contextual
23,person,What is the date of birth of {person}?,Mansa Musa,Q: What is the date of birth of Mansa Musa?,A: The date of birth of Mansa Musa is,4 February 1921 – 4 March 1921) was an Indian politician,2.390625,"4 February 1977, in San Francisco, California",2.59375,"4 February 1977, in San Francisco, California",0.61328125,4.1875,0.61328125,Contextual
24,person,What is the date of birth of {person}?,Marie Curie,Q: What is the date of birth of Marie Curie?,A: The date of birth of Marie Curie is,18 February 1889 – 18 February 1889) was a French chemist and,1.8125,"4 February 1964, in New York City",3.03125,"4 February 1964, in New York City",0.5546875,3.078125,0.5546875,Contextual
25,person,What is the date of birth of {person}?,Martin Luther King Jr.,Q: What is the date of birth of Martin Luther King Jr.?,A: The date of birth of Martin Luther King Jr. is,"March 3, 1948, in Washington, D",2.265625,"4 February 1947, in Mumbai, India",3.609375,"4 February 1947, in Mumbai, India",0.5,3.859375,0.5,Contextual
26,person,What is the date of birth of {person}?,Michelangelo,Q: What is the date of birth of Michelangelo?,A: The date of birth of Michelangelo is,4 February 1894 – 6 March 1894) was an Italian painter and sculptor,1.7265625,"9 February 1977, in Islamabad, Pakistan",3.453125,"9 February 1977, in Islamabad, Pakistan] '9 February 1977': 9",1.3359375,2.828125,0.41796875,Contextual
27,person,What is the date of birth of {person}?,Mohandas Gandhi,Q: What is the date of birth of Mohandas Gandhi?,A: The date of birth of Mohandas Gandhi is,"4 February 1947, in Mumbai, India",2.390625,"4 February 1977, in San Francisco, California",2.71875,"4 February 1977, in San Francisco, California",0.53125,5.3125,0.53125,Contextual
28,person,What is the date of birth of {person}?,Mozart,Q: What is the date of birth of Mozart?,A: The date of birth of Mozart is,"4 December 1894, in Vienna, Austria",2.15625,"4 February 1964, in Johannesburg, South Africa",3.921875,"4 February 1964, in Johannesburg, South Africa",0.5234375,4.625,0.5234375,Contextual
29,person,What is the date of birth of {person}?,Muhammad Ali,Q: What is the date of birth of Muhammad Ali?,A: The date of birth of Muhammad Ali is,"26 February 1977, in New York City",2.546875,18 September 1903 – 18 September 1903) was an American mathematician,2.34375,18 September 1903 – 18 September 1903) was an American mathematician,0.52734375,4.1875,0.98828125,Contextual
30,person,What is the date of birth of {person}?,Neil Armstrong,Q: What is the date of birth of Neil Armstrong?,A: The date of birth of Neil Armstrong is,"4 February 1969, age 69, was born on 4 February 1969, age 69, on",1.6875,4 February 480 BC - 4 March 480 BC - 4 March 480 BC,2.640625,4 February 480 BC - 4 March 480 BC - 4 March 480 BC,0.09765625,2.25,0.46484375,Contextual
31,person,What is the date of birth of {person}?,Nelson Mandela,Q: What is the date of birth of Nelson Mandela?,A: The date of birth of Nelson Mandela is,"4 February 1964, in Johannesburg, South Africa",2.171875,18 February 1921 – 18 March 1921) was an American politician who served as the first,2.34375,18 February 1921 – 18 March 1921,0.345703125,4.875,0.91796875,Contextual
32,person,What is the date of birth of {person}?,Nikola Tesla,Q: What is the date of birth of Nikola Tesla?,A: The date of birth of Nikola Tesla is,,0.5703125,-06-08-2016 ода аарин,2.34375,-06-08-2016 ода аарин] ода,0.9375,0.5078125,2.109375,Parametric
33,person,What is the date of birth of {person}?,Pablo Picasso,Q: What is the date of birth of Pablo Picasso?,A: The date of birth of Pablo Picasso is,4 February 1921 – 4 March 1921) was an Italian painter and painter born,1.8515625,"18 February 1889, age 68, was born on 18 February 1889, age 68",1.9765625,"18 February 1889, age 68, born on 18 February 1889, age 68]",0.478515625,3.21875,0.376953125,Other
34,person,What is the date of birth of {person}?,Rosalind Franklin,Q: What is the date of birth of Rosalind Franklin?,A: The date of birth of Rosalind Franklin is,18 February 1921 – 18 March 1921) was an American politician who served as the first,2.09375,18 September 1903 – 18 September 1903) was an American mathematician,1.9375,18 September 1903 – 18 September 1903) was an American mathematician,0.515625,3.40625,0.96875,Contextual
35,person,What is the date of birth of {person}?,Shirin Ebadi,Q: What is the date of birth of Shirin Ebadi?,A: The date of birth of Shirin Ebadi is,"(born on October 30, 1991) is a Pakistani footballer who plays as a mid",1.4296875,4 February 1894 – 6 March 1894) was an English actress,3.015625,4 February 1894 – 6 March 1894,0.5390625,3.453125,1.3828125,Contextual
36,person,What is the date of birth of {person}?,Simon Bolivar,Q: What is the date of birth of Simon Bolivar?,A: The date of birth of Simon Bolivar is,-23 February 1894 - -23 February 1894 - -23 February,1.671875,18 February 1889 – 18 February 1889) was a French chemist and,2.390625,18 February 1889 – 18 February 1889) was a French chemist and,0.52734375,2.125,0.77734375,Contextual
37,person,What is the date of birth of {person}?,Srinivasa Ramanujan,Q: What is the date of birth of Srinivasa Ramanujan?,A: The date of birth of Srinivasa Ramanujan is,8 May 1931 – 8 May 1931) was an Indian politician,2.4375,"4 February 1947, in Mumbai, India",2.921875,"4 February 1947, in Mumbai, India]",1.28125,3.15625,0.54296875,Contextual
38,person,What is the date of birth of {person}?,Stephen Hawking,Q: What is the date of birth of Stephen Hawking?,A: The date of birth of Stephen Hawking is,,0.58984375,4 February 1894 – 10 February 1894) was an English actress,3.140625,4 February 1894 – 10 February 1894,0.50390625,0.9765625,1.375,Parametric
39,person,What is the date of birth of {person}?,Sun Yat-sen,Q: What is the date of birth of Sun Yat-sen?,A: The date of birth of Sun Yat-sen is,,0.494140625,18 February 1865 – 18 February 1865) was an American actress and singer,2.9375,18 February 1865 – 18 February 1865) was an American actress and singer,0.55859375,0.9921875,0.55859375,Parametric
40,person,What is the date of birth of {person}?,Virginia Woolf,Q: What is the date of birth of Virginia Woolf?,A: The date of birth of Virginia Woolf is,18 February 1865 – 18 February 1865) was an American actress and singer,2.28125,,0.66796875,,1.0625,2.40625,0.6015625,Parametric
41,person,What is the date of birth of {person}?,Vladimir Lenin,Q: What is the date of birth of Vladimir Lenin?,A: The date of birth of Vladimir Lenin is,4 February 1921 – 4 March 1921) was a Russian football player,2.0625,4 February 480 BC - 4 March 480 BC - 4 March 480 BC,2.390625,4 February 480 BC - 4 March 480 BC - 4 March 480 BC],0.3828125,2.25,0.494140625,Contextual
42,person,What is the date of birth of {person}?,Wangari Maathai,Q: What is the date of birth of Wangari Maathai?,A: The date of birth of Wangari Maathai is,7 April 1975,2.765625,,0.5078125,,1.0,3.375,0.51171875,Parametric
43,person,What is the date of birth of {person}?,W.E.B. Du Bois,Q: What is the date of birth of W.E.B. Du Bois?,A: The date of birth of W.E.B. Du Bois is,", 1865-06-07, died in Paris, France, on 18 February 1865",2.125,"18 October 1894, in New York City",2.5625,"18 October 1894, in New York City",0.3203125,3.96875,0.3203125,Contextual
44,person,What is the date of birth of {person}?,William Shakespeare,Q: What is the date of birth of William Shakespeare?,A: The date of birth of William Shakespeare is,"16 April 1789, aged 69, was born in London, England",1.9453125,,0.6484375,,0.9375,2.171875,0.5703125,Parametric
45,person,What is the date of birth of {person}?,Wu Zetian,Q: What is the date of birth of Wu Zetian?,A: The date of birth of Wu Zetian is,,0.5234375,-06-08-2016 ода аарин,2.453125,-06-08-2016 ода аарин],0.91796875,0.474609375,2.03125,Parametric
46,person,What is the date of birth of {person}?,Yuri Gagarin,Q: What is the date of birth of Yuri Gagarin?,A: The date of birth of Yuri Gagarin is,-06-08-2016 ода аарин,1.7265625,", 1865-06-07, died in Paris, France, on 18 February 1865",2.546875,", 1865-06-07, died in Paris, France, on 18 February 1865",0.380859375,2.15625,0.95703125,Contextual
47,person,In what city was {person} born?,Ada Lovelace,Q: In what city was Ada Lovelace born?,A: Ada Lovelace was born in,"London, England, in 1858",2.546875,"Newton, Massachusetts, United States",3.0625,"Newton, Massachusetts, United States",0.314453125,3.96875,0.314453125,Contextual
48,person,In what city was {person} born?,Alan Turing,Q: In what city was Alan Turing born?,A: Alan Turing was born in,"London, England, in 1858",2.625,"Bangkok, Thailand",3.328125,"Bangkok, Thailand",0.330078125,4.09375,0.330078125,Contextual
49,person,In what city was {person} born?,Albert Einstein,Q: In what city was Albert Einstein born?,A: Albert Einstein was born in,Einstein's birthplace in Einstein's birthplace in the United States,0.94140625,"Mumbai, India",4.25,"Mumbai, India",0.376953125,2.6875,0.376953125,Contextual
50,person,In what city was {person} born?,Alexander Fleming,Q: In what city was Alexander Fleming born?,A: Alexander Fleming was born in,"Berlin, Germany",2.0625,"London, England, in 1858",2.59375,"London, England, in 1858",0.77734375,7.875,0.77734375,Contextual
51,person,In what city was {person} born?,Aristotle,Q: In what city was Aristotle born?,A: Aristotle was born in,"Rome, Italy, in the 8th century AD",2.171875,"Johannesburg, South Africa, in 1892",3.125,"Johannesburg, South Africa, in 1892",0.8203125,3.90625,0.8203125,Contextual
52,person,In what city was {person} born?,Billie Jean King,Q: In what city was Billie Jean King born?,A: Billie Jean King was born in,"New York City, New York, United States",1.53125,"Beijing, China",2.828125,"Beijing, China",0.349609375,2.1875,0.349609375,Contextual
53,person,In what city was {person} born?,Boyan Slat,Q: In what city was Boyan Slat born?,A: Boyan Slat was born in,"Delhi, India",2.296875,"Beijing, China",2.703125,"Beijing, China",0.486328125,5.125,0.486328125,Contextual
54,person,In what city was {person} born?,Catherine the Great,Q: In what city was Catherine the Great born?,A: Catherine the Great was born in,"Paris, France",2.265625,"Florence, Italy",2.046875,"Florence, Italy",0.390625,5.59375,0.390625,Contextual
55,person,In what city was {person} born?,Che Guevara,Q: In what city was Che Guevara born?,A: Che Guevara was born in,"Madrid, Spain, in 1892",2.28125,Einstein's birthplace in Einstein's birthplace in the United States,2.1875,Einstein's birthplace in the United States,0.2294921875,4.25,0.26953125,Other
56,person,In what city was {person} born?,Cleopatra,Q: In what city was Cleopatra born?,A: Cleopatra was born in,"Delphinium, Greece, in the southeastern part of the country",2.109375,"Stockholm, Sweden",4.09375,"Stockholm, Sweden",0.5859375,3.34375,0.5859375,Contextual
57,person,In what city was {person} born?,Confucius,Q: In what city was Confucius born?,A: Confucius was born in,iiiiiiiii,1.0078125,"New York City, New York, United States",1.84375,"New York City, New York, United States",0.21484375,1.359375,0.21484375,Contextual
58,person,In what city was {person} born?,Ernest Rutherford,Q: In what city was Ernest Rutherford born?,A: Ernest Rutherford was born in,"London, England, in 1858",2.65625,"Paris, France, in 1858",2.59375,"Paris, France, in 1858",0.92578125,3.125,0.92578125,Contextual
59,person,In what city was {person} born?,Florence Nightingale,Q: In what city was Florence Nightingale born?,A: Florence Nightingale was born in,"Florence Nightingale was born in Florence, England, on March 20, 1894",1.1484375,"Berlin, Germany",2.765625,"Berlin, Germany",0.25390625,3.234375,0.25390625,Contextual
60,person,In what city was {person} born?,Freddie Mercury,Q: In what city was Freddie Mercury born?,A: Freddie Mercury was born in,"London, England, on 1 May 1924",2.4375,"Mumbai, India",3.484375,"Mumbai, India",0.40625,3.75,0.40625,Contextual
61,person,In what city was {person} born?,Frida Kahlo,Q: In what city was Frida Kahlo born?,A: Frida Kahlo was born in,"Stockholm, Sweden",2.203125,iiiiiiiii,1.1953125,iiiiiiiiiiiiiiiiiii,0.71875,4.59375,1.890625,Contextual
62,person,In what city was {person} born?,Greta Thunberg,Q: In what city was Greta Thunberg born?,A: Greta Thunberg was born in,"Stockholm, Sweden",1.8359375,"Cairo, Egypt",4.21875,"Cairo, Egypt",0.2470703125,5.59375,0.2470703125,Contextual
63,person,In what city was {person} born?,Harriet Tubman,Q: In what city was Harriet Tubman born?,A: Harriet Tubman was born in,"New York City, New York, United States",1.5625,"Paris, France, in 1821",2.703125,"Paris, France, in 1821",0.8515625,2.4375,0.8515625,Contextual
64,person,In what city was {person} born?,Ibn al-Haytham,Q: In what city was Ibn al-Haytham born?,A: Ibn al-Haytham was born in,"Cairo, Egypt",2.140625,"Stockholm, Sweden",3.765625,"Stockholm, Sweden",0.498046875,7.71875,0.498046875,Contextual
65,person,In what city was {person} born?,Isaac Newton,Q: In what city was Isaac Newton born?,A: Isaac Newton was born in,"Newton, Massachusetts, United States",1.59375,iiiiiiiii,1.46875,iiiiiiiiiiiiiiiiiii,0.6640625,3.234375,1.9609375,Contextual
66,person,In what city was {person} born?,Karl Marx,Q: In what city was Karl Marx born?,A: Karl Marx was born in,"Berlin, Germany",1.9609375,"Vienna, Austria, in 1821",2.625,"Vienna, Austria, in 1821",0.9140625,5.40625,0.9140625,Contextual
67,person,In what city was {person} born?,Leonardo da Vinci,Q: In what city was Leonardo da Vinci born?,A: Leonardo da Vinci was born in,"Florence, Italy",1.5234375,"Johannesburg, South Africa, in 1892",3.078125,"Johannesburg, South Africa, in 1892",0.88671875,6.34375,0.88671875,Contextual
68,person,In what city was {person} born?,Mahatma Gandhi,Q: In what city was Mahatma Gandhi born?,A: Mahatma Gandhi was born in,"Mumbai, India",2.328125,"Florence, Italy",3.8125,"Florence, Italy",0.19921875,5.96875,0.19921875,Contextual
69,person,In what city was {person} born?,Malala Yousafzai,Q: In what city was Malala Yousafzai born?,A: Malala Yousafzai was born in,"Mumbai, India",2.515625,"Seoul, South Korea",2.484375,"Seoul, South Korea",0.427734375,6.96875,0.427734375,Contextual
70,person,In what city was {person} born?,Mansa Musa,Q: In what city was Mansa Musa born?,A: Mansa Musa was born in,"Mumbai, India",2.40625,"Madrid, Spain, in 1892",2.71875,"Madrid, Spain, in 1892",1.1875,5.5,1.1875,Contextual
71,person,In what city was {person} born?,Marie Curie,Q: In what city was Marie Curie born?,A: Marie Curie was born in,"Paris, France, in 1821",2.28125,"Memphis, Tennessee, United States",2.6875,"Memphis, Tennessee, United States",0.3203125,4.21875,0.3203125,Contextual
72,person,In what city was {person} born?,Martin Luther King Jr.,Q: In what city was Martin Luther King Jr. born?,A: Martin Luther King Jr. was born in,"Memphis, Tennessee, United States",1.4609375,Sant'Ali's city of Bengaluru,3.71875,Bengaluru,0.005279541015625,3.5625,0.408203125,Other
73,person,In what city was {person} born?,Michelangelo,Q: In what city was Michelangelo born?,A: Michelangelo was born in,"Florence, Italy",1.5625,"London, England, in 1858",3.28125,"London, England, in 1858",0.80859375,5.34375,0.80859375,Contextual
74,person,In what city was {person} born?,Mohandas Gandhi,Q: In what city was Mohandas Gandhi born?,A: Mohandas Gandhi was born in,"Delhi, India",1.9765625,"London, England, in 1858",3.015625,"London, England, in 1858",0.75390625,4.09375,0.75390625,Contextual
75,person,In what city was {person} born?,Mozart,Q: In what city was Mozart born?,A: Mozart was born in,"Vienna, Austria, in 1821",2.28125,"London, England, in 1887",3.203125,"London, England, in 1887",0.85546875,7.9375,0.85546875,Contextual
76,person,In what city was {person} born?,Muhammad Ali,Q: In what city was Muhammad Ali born?,A: Muhammad Ali was born in,"Birmingham, England, United Kingdom, United States of America, United Kingdom, United Kingdom, United Kingdom",1.4921875,"London, England, in 1858",2.859375,"London, England, in 1858",0.7890625,1.859375,0.7890625,Contextual
77,person,In what city was {person} born?,Neil Armstrong,Q: In what city was Neil Armstrong born?,A: Neil Armstrong was born in,"New York City, New York, United States",1.6015625,"Florence, Italy",2.609375,"Florence, Italy",0.2470703125,2.53125,0.2470703125,Contextual
78,person,In what city was {person} born?,Nelson Mandela,Q: In what city was Nelson Mandela born?,A: Nelson Mandela was born in,"Johannesburg, South Africa, in 1892",2.1875,"Moscow, Russia, in 1894",3.828125,"Moscow, Russia, in 1894",0.87109375,5.21875,0.87109375,Contextual
79,person,In what city was {person} born?,Nikola Tesla,Q: In what city was Nikola Tesla born?,A: Nikola Tesla was born in,"stnsk, Russia",2.015625,"London, England, in 1858",2.796875,"London, England, in 1858",0.71875,3.703125,0.71875,Contextual
80,person,In what city was {person} born?,Pablo Picasso,Q: In what city was Pablo Picasso born?,A: Pablo Picasso was born in,"Madrid, Spain",1.7421875,"Delphinium, Greece, in the southeastern part of the country",3.078125,"Delphinium, Greece, in the southeastern part of the country",0.60546875,6.46875,0.60546875,Contextual
81,person,In what city was {person} born?,Rosalind Franklin,Q: In what city was Rosalind Franklin born?,A: Rosalind Franklin was born in,"New York City, New York, United States",1.6171875,"London, England, in 1858",2.625,"London, England, in 1858",0.8125,2.109375,0.8125,Contextual
82,person,In what city was {person} born?,Shirin Ebadi,Q: In what city was Shirin Ebadi born?,A: Shirin Ebadi was born in,"Tehran, Iran, in 1892",2.484375,"London, England, in 1858",2.90625,"London, England, in 1858",0.75,5.0625,0.75,Contextual
83,person,In what city was {person} born?,Simon Bolivar,Q: In what city was Simon Bolivar born?,A: Simon Bolivar was born in,"Madrid, Spain, in 1892",2.359375,"Mumbai, India",4.34375,"Mumbai, India",0.55078125,4.1875,0.55078125,Contextual
84,person,In what city was {person} born?,Srinivasa Ramanujan,Q: In what city was Srinivasa Ramanujan born?,A: Srinivasa Ramanujan was born in,Sant'Ali's city of Bengaluru,2.078125,"stnsk, Russia",3.203125,"stnsk, Russia",0.07373046875,4.0,1.953125,Contextual
85,person,In what city was {person} born?,Stephen Hawking,Q: In what city was Stephen Hawking born?,A: Stephen Hawking was born in,"London, England, in 1887",2.53125,"London, England, in 1858",2.546875,"London, England, in 1858",0.78125,3.875,0.78125,Contextual
86,person,In what city was {person} born?,Sun Yat-sen,Q: In what city was Sun Yat-sen born?,A: Sun Yat-sen was born in,"Seoul, South Korea",1.3671875,Einstein's birthplace in Einstein's birthplace in the United States,2.296875,Einstein's birthplace in Einstein's birthplace in the United States,0.1494140625,3.484375,0.1494140625,Contextual
87,person,In what city was {person} born?,Virginia Woolf,Q: In what city was Virginia Woolf born?,A: Virginia Woolf was born in,"New York City, New York, United States",1.640625,"Berlin, Germany",2.5,"Berlin, Germany",0.279296875,2.1875,0.279296875,Contextual
88,person,In what city was {person} born?,Vladimir Lenin,Q: In what city was Vladimir Lenin born?,A: Vladimir Lenin was born in,"Moscow, Russia, in 1894",2.578125,"Paris, France",3.015625,"Paris, France",0.5546875,5.4375,0.5546875,Contextual
89,person,In what city was {person} born?,Wangari Maathai,Q: In what city was Wangari Maathai born?,A: Wangari Maathai was born in,"Bangkok, Thailand",1.3125,"Madrid, Spain, in 1892",3.5,"Madrid, Spain, in 1892",0.97265625,5.90625,0.97265625,Contextual
90,person,In what city was {person} born?,W.E.B. Du Bois,Q: In what city was W.E.B. Du Bois born?,A: W.E.B. Du Bois was born in,"Paris, France, in 1858",2.28125,"Seoul, South Korea",2.5625,"Seoul, South Korea",0.4375,4.0,0.4375,Contextual
91,person,In what city was {person} born?,William Shakespeare,Q: In what city was William Shakespeare born?,A: William Shakespeare was born in,"London, England, in 1620",2.703125,"Delphinium, Greece, in the southeastern part of the country",2.75,"Delphinium, Greece, in the southeastern part of the country",0.5859375,4.90625,0.5859375,Contextual
92,person,In what city was {person} born?,Wu Zetian,Q: In what city was Wu Zetian born?,A: Wu Zetian was born in,"Beijing, China",1.5390625,"Delphinium, Greece, in the southeastern part of the country",2.9375,"Delphinium, Greece, in the southeastern part of the country",0.61328125,6.65625,0.61328125,Contextual
93,person,In what city was {person} born?,Yuri Gagarin,Q: In what city was Yuri Gagarin born?,A: Yuri Gagarin was born in,"Moscow, Russia, in 1894",2.359375,"London, England, in 1620",3.578125,"London, England, in 1620",0.8125,5.4375,0.8125,Contextual
94,person,What is the date of death of {person}?,Ada Lovelace,Q: What is the date of death of Ada Lovelace?,A: The date of death of Ada Lovelace is,4 February 1889 – 10 February 1898) was an English actress and writer,2.4375,"March 3, 1968",4.15625,"March 3, 1968",0.006011962890625,2.828125,0.006011962890625,Contextual
95,person,What is the date of death of {person}?,Alan Turing,Q: What is the date of death of Alan Turing?,A: The date of death of Alan Turing is,4 December 1980,2.765625,18 November 1931,2.984375,18 November 1931,0.0025482177734375,5.59375,0.0025482177734375,Contextual
96,person,What is the date of death of {person}?,Albert Einstein,Q: What is the date of death of Albert Einstein?,A: The date of death of Albert Einstein is,18 November 1931,2.484375,4 December 1890,2.6875,4 December 1890,0.0019378662109375,9.0,0.0019378662109375,Contextual
97,person,What is the date of death of {person}?,Alexander Fleming,Q: What is the date of death of Alexander Fleming?,A: The date of death of Alexander Fleming is,28 April 1921 – 10 November 1921 – 10 November 1922 – 10 November,2.09375,4 December 1890,2.828125,4 December 1890,0.00130462646484375,2.65625,0.00130462646484375,Contextual
98,person,What is the date of death of {person}?,Aristotle,Q: What is the date of death of Aristotle?,A: The date of death of Aristotle is,4 August 404 BC - 6 August 404 BC - 6 August 404 BC,1.5390625,"8 May 2015, aged 69 years and 73 days",2.546875,"8 May 2015, aged 69 years and 73 days] 69 years and 73 days",0.8671875,2.78125,0.1875,Contextual
99,person,What is the date of death of {person}?,Billie Jean King,Q: What is the date of death of Billie Jean King?,A: The date of death of Billie Jean King is,"4 February 1980, aged 69, in New York City",2.359375,"4 December 2008, aged 69",3.171875,"4 December 2008, aged 69",0.314453125,3.484375,0.314453125,Contextual
